member_id,current_age,retirement_age,years_to_retirement,gender,employment_sector,current_salary,salary_growth_rate,years_of_service,job_changes,career_breaks_months,contribution_rate,monthly_contribution,current_pot_value,expected_annual_return,inflation_rate,risk_tolerance,employer_match,health_status,education_level,final_retirement_pot
MEMBER_008540,41.1,65,23.9,Female,Finance,42150.7,0.0236,2.7,0,7.8,0.143,502.33,12840.9,0.0581,0.0287,Medium,0.05,Fair,High School,510677.21
MEMBER_008541,48.0,66,18.0,Female,Public,53650.66,0.0121,2.8,0,19.0,0.1066,476.57,13079.03,0.0687,0.0305,Low,0.0,Fair,Bachelor,233152.0
MEMBER_008542,32.8,66,33.2,Female,Private,43855.91,0.0332,10.8,1,4.5,0.0434,158.61,24463.74,0.0641,0.0202,Medium,0.05,Excellent,Bachelor,1028225.74
MEMBER_008543,43.5,67,23.5,Male,Healthcare,51914.41,0.0196,10.2,2,4.3,0.1072,463.78,65600.48,0.0254,0.0225,Low,0.05,Excellent,High School,437997.07
MEMBER_008544,47.8,66,18.2,Male,Private,56442.98,0.0153,7.9,1,0.6,0.0915,430.43,42156.06,0.0596,0.0207,Low,0.03,Fair,Bachelor,358138.61
MEMBER_008545,22.0,67,45.0,Female,Private,19442.03,0.0417,1.0,1,1.8,0.1089,176.49,1556.68,0.0551,0.032,Medium,0.0,Excellent,Bachelor,1105809.18
MEMBER_008546,51.5,65,13.5,Female,Public,29335.68,0.0113,29.5,3,11.4,0.0712,174.1,182489.91,0.0438,0.0162,High,0.06,Fair,High School,307688.66
MEMBER_008547,36.6,67,30.4,Male,Technology,49307.4,0.0378,1.0,0,0.1,0.0611,251.2,2215.58,0.0424,0.0317,Low,0.06,Good,PhD,578809.12
MEMBER_008548,59.6,65,5.4,Female,Private,52613.02,0.0279,9.4,1,8.0,0.1085,475.51,59208.03,0.0534,0.014,Medium,0.06,Good,Bachelor,138450.55
MEMBER_008549,39.5,66,26.5,Female,Healthcare,54184.23,0.0246,8.1,0,4.2,0.03,135.46,13661.49,0.0537,0.0273,Medium,0.0,Fair,Master,151632.68
MEMBER_008550,44.6,65,20.4,Male,Private,56998.06,0.0422,1.0,0,5.0,0.0711,337.86,2979.95,0.0595,0.029,Medium,0.0,Good,Master,205788.45
MEMBER_008551,54.3,66,11.7,Female,Healthcare,61100.49,0.0236,20.5,3,3.4,0.0819,417.24,195467.51,0.0412,0.0345,Medium,0.06,Fair,Bachelor,456105.5
MEMBER_008552,29.2,66,36.8,Female,Public,20492.01,0.0272,7.2,1,4.3,0.0931,158.96,13620.62,0.039,0.0208,Medium,0.06,Fair,High School,391731.46
MEMBER_008553,54.5,66,11.5,Female,Finance,43959.24,0.024,20.0,4,7.0,0.1121,410.78,182615.19,0.0862,0.0307,High,0.06,Good,Master,950306.24
MEMBER_008554,62.3,66,3.7,Male,Public,24995.94,0.0249,4.5,1,1.8,0.0592,123.29,5773.28,0.0283,0.0234,Medium,0.03,Good,Bachelor,10680.97
MEMBER_008555,22.0,65,43.0,Female,Private,31966.97,0.0357,1.0,0,5.7,0.0902,240.37,2120.09,0.0488,0.0182,Medium,0.0,Excellent,Bachelor,797414.22
MEMBER_008556,53.3,66,12.7,Male,Private,63194.02,0.0123,31.3,5,2.7,0.043,226.66,274216.15,0.0507,0.0275,Low,0.06,Fair,Bachelor,560608.52
MEMBER_008557,32.8,67,34.2,Male,Private,41333.31,0.0249,10.8,1,2.1,0.0976,336.08,51666.58,0.0396,0.0239,Medium,0.0,Good,High School,618724.52
MEMBER_008558,57.6,68,10.4,Male,Technology,65256.16,0.0252,12.2,3,1.1,0.0835,453.82,84215.56,0.0444,0.0324,Low,0.0,Good,High School,196875.0
MEMBER_008559,63.6,68,4.4,Female,Public,47506.76,0.0206,1.0,1,7.0,0.074,293.02,2584.48,0.0415,0.0297,Low,0.06,Fair,Bachelor,42206.72
MEMBER_008560,38.1,66,27.9,Male,Finance,54818.77,0.005,1.1,0,0.7,0.0783,357.58,3422.2,0.0425,0.0345,Low,0.03,Fair,High School,356633.67
MEMBER_008561,42.9,65,22.1,Male,Healthcare,45366.51,0.0109,5.9,0,1.7,0.1086,410.39,26951.49,0.078,0.0164,High,0.06,Excellent,Bachelor,729287.05
MEMBER_008562,43.1,66,22.9,Male,Public,38668.31,0.0242,15.7,2,1.9,0.056,180.54,51265.75,0.0395,0.0327,Medium,0.05,Good,PhD,258876.07
MEMBER_008563,53.8,67,13.2,Female,Healthcare,60345.92,0.0092,15.1,4,19.5,0.03,150.86,39935.97,0.0775,0.0318,Medium,0.05,Poor,Master,256247.8
MEMBER_008564,42.8,65,22.2,Male,Finance,30578.15,0.0201,17.3,3,4.3,0.1368,348.72,117755.35,0.0465,0.0237,Medium,0.0,Good,Master,342173.6
MEMBER_008565,35.2,66,30.8,Male,Education,50238.34,0.0263,7.3,2,1.2,0.0612,256.22,22263.69,0.0347,0.01,High,0.03,Excellent,Master,396744.66
MEMBER_008566,46.1,65,18.9,Female,Healthcare,44278.38,0.0273,8.0,3,4.5,0.0684,252.41,25254.91,0.047,0.0194,Medium,0.0,Good,Bachelor,192523.99
MEMBER_008567,39.7,65,25.3,Male,Finance,40685.32,0.0268,17.7,2,1.0,0.1406,476.61,167518.82,0.0477,0.0111,Medium,0.06,Excellent,Master,1103769.12
MEMBER_008568,64.0,67,3.0,Female,Healthcare,38195.37,0.0291,42.0,6,1.6,0.039,124.24,340248.85,0.0419,0.0322,High,0.05,Fair,Bachelor,419638.63
MEMBER_008569,43.6,67,23.4,Female,Technology,29608.83,0.0372,3.5,0,8.6,0.1021,251.91,8678.61,0.0665,0.016,Medium,0.0,Excellent,High School,331791.11
MEMBER_008570,38.4,66,27.6,Male,Public,30355.25,0.0199,4.6,0,4.7,0.0525,132.78,6477.34,0.0427,0.0322,Medium,0.0,Good,PhD,143048.57
MEMBER_008571,41.4,66,24.6,Female,Education,35598.34,0.0386,15.3,5,3.0,0.0731,216.82,58830.45,0.0571,0.0245,Medium,0.06,Good,Bachelor,500465.62
MEMBER_008572,44.8,65,20.2,Male,Private,58446.07,0.0284,7.0,1,0.8,0.075,365.21,30019.18,0.0409,0.0204,Low,0.06,Excellent,Bachelor,362006.1
MEMBER_008573,53.9,67,13.1,Male,Private,44867.12,0.0299,12.8,0,0.3,0.0589,220.34,44354.97,0.0494,0.0112,High,0.0,Fair,Master,161469.68
MEMBER_008574,43.8,66,22.2,Male,Private,37027.55,0.0231,6.2,1,0.7,0.0514,158.6,11209.59,0.0389,0.0326,High,0.05,Excellent,Bachelor,119759.42
MEMBER_008575,54.6,66,11.4,Female,Public,50347.7,0.0243,9.3,0,10.0,0.0552,231.41,28249.58,0.0676,0.0373,Low,0.0,Good,High School,88296.36
MEMBER_008576,44.3,65,20.7,Female,Public,55752.75,0.0271,4.8,0,4.9,0.0548,254.38,13018.67,0.0616,0.024,Medium,0.05,Good,Bachelor,316336.88
MEMBER_008577,65.0,66,1.0,Female,Public,62046.49,0.0074,1.0,0,4.1,0.0454,234.64,2069.51,0.0443,0.0364,Medium,0.06,Good,High School,10000.0
MEMBER_008578,36.3,66,29.7,Female,Private,51530.78,0.0234,14.3,3,6.7,0.1237,531.04,128821.64,0.0412,0.0147,Low,0.03,Excellent,Bachelor,763147.52
MEMBER_008579,65.0,66,1.0,Female,Finance,74837.97,0.0117,3.3,0,10.7,0.129,804.62,26009.32,0.0643,0.0316,High,0.03,Poor,Master,47926.85
MEMBER_008580,63.1,66,2.9,Female,Public,58431.01,0.0264,7.9,0,9.2,0.0732,356.25,34490.5,0.0679,0.0267,Low,0.0,Excellent,Bachelor,49559.83
MEMBER_008581,39.8,67,27.2,Female,Healthcare,37271.48,0.0196,12.9,2,3.1,0.0952,295.76,60438.93,0.044,0.01,Low,0.06,Good,Bachelor,478322.41
MEMBER_008582,49.3,66,16.7,Female,Education,24951.94,0.0439,25.4,2,4.6,0.0902,187.63,137843.18,0.0751,0.0221,Medium,0.03,Good,Bachelor,690721.48
MEMBER_008583,61.0,65,4.0,Male,Education,61749.67,0.0309,36.9,3,1.5,0.1229,632.42,1185912.77,0.0577,0.0232,High,0.06,Good,Bachelor,1388073.03
MEMBER_008584,25.7,66,40.3,Male,Healthcare,29951.56,0.034,3.7,0,1.3,0.0633,158.08,5829.8,0.0235,0.0366,Medium,0.05,Good,Bachelor,482903.11
MEMBER_008585,36.8,66,29.2,Male,Private,47499.91,0.0183,14.8,2,2.6,0.0452,179.02,45876.69,0.0419,0.0231,Low,0.0,Good,Bachelor,281262.8
MEMBER_008586,33.7,67,33.3,Male,Technology,52559.57,0.0252,1.0,0,0.7,0.0514,225.31,1987.25,0.0302,0.0182,Low,0.03,Good,Bachelor,316699.13
MEMBER_008587,57.9,65,7.1,Male,Healthcare,51559.67,0.0141,15.7,3,0.1,0.0683,293.25,82971.43,0.0392,0.0149,Medium,0.03,Poor,High School,145038.52
MEMBER_008588,52.9,65,12.1,Female,Public,49422.45,0.0406,22.6,3,11.9,0.1063,437.9,250962.53,0.0589,0.0277,Medium,0.03,Excellent,PhD,734331.76
MEMBER_008589,51.9,65,13.1,Male,Finance,44964.45,0.039,6.9,0,2.4,0.1252,469.21,37969.8,0.0654,0.0279,Medium,0.03,Good,High School,226098.69
MEMBER_008590,65.0,65,1.0,Female,Public,46952.22,0.0188,4.0,0,6.8,0.0915,358.13,14616.67,0.0703,0.0387,High,0.0,Excellent,Bachelor,17650.25
MEMBER_008591,57.3,66,8.7,Male,Private,57608.14,0.0144,17.3,3,0.3,0.15,720.1,244154.54,0.0574,0.0209,Low,0.05,Good,High School,503411.12
MEMBER_008592,48.8,67,18.2,Male,Public,49427.04,0.0154,22.1,4,0.8,0.1219,502.14,275197.13,0.0445,0.042,High,0.05,Excellent,Master,841367.63
MEMBER_008593,30.8,66,35.2,Female,Healthcare,41344.9,0.025,3.2,0,4.2,0.064,220.44,7041.89,0.0523,0.0159,High,0.05,Fair,Bachelor,914513.58
MEMBER_008594,48.4,66,17.6,Male,Technology,48489.59,0.0343,19.5,3,3.4,0.0468,188.93,80507.34,0.0491,0.0204,Low,0.03,Good,High School,221857.44
MEMBER_008595,60.7,66,5.3,Male,Private,77572.36,0.0273,10.8,0,2.4,0.0492,317.81,48497.63,0.0603,0.0389,Low,0.06,Fair,High School,85488.0
MEMBER_008596,40.8,66,25.2,Female,Private,43512.6,0.0233,18.8,5,8.3,0.1091,395.5,156888.95,0.0343,0.0177,Medium,0.03,Good,Bachelor,751582.32
MEMBER_008597,37.0,65,28.0,Male,Healthcare,39071.43,0.0213,14.1,3,2.8,0.0755,245.92,58165.47,0.0302,0.0362,Medium,0.06,Good,Bachelor,374262.38
MEMBER_008598,46.4,67,20.6,Female,Healthcare,51715.71,0.0435,9.9,1,0.6,0.0795,342.54,46305.99,0.0525,0.0412,Medium,0.06,Fair,High School,627224.91
MEMBER_008599,22.0,65,43.0,Male,Public,21009.67,0.0292,1.0,0,4.6,0.11,192.52,1698.04,0.0817,0.0246,Medium,0.05,Fair,High School,1648907.09
MEMBER_008600,29.3,66,36.7,Female,Public,26633.35,0.0156,6.1,0,9.9,0.1225,271.81,18707.35,0.0365,0.0234,Medium,0.06,Excellent,Bachelor,539429.16
MEMBER_008601,32.3,67,34.7,Male,Private,42171.69,0.0244,7.5,0,3.0,0.0958,336.8,30484.48,0.0525,0.0247,Medium,0.05,Good,PhD,1007461.27
MEMBER_008602,34.1,66,31.9,Male,Public,33975.72,0.03,1.0,2,2.4,0.0891,252.35,2225.73,0.0413,0.0223,Medium,0.0,Good,High School,325350.58
MEMBER_008603,62.9,65,2.1,Female,Public,49830.84,0.0375,21.8,5,5.9,0.0529,219.51,116358.57,0.1009,0.0218,Medium,0.05,Good,Bachelor,140734.8
MEMBER_008604,43.5,66,22.5,Male,Public,53467.58,0.0115,21.5,5,0.9,0.0925,412.36,212437.37,0.0495,0.0336,Medium,0.03,Good,Master,846728.79
MEMBER_008605,48.6,65,16.4,Male,Private,64582.46,0.0304,8.0,2,1.8,0.0692,372.36,36653.03,0.0265,0.0132,Medium,0.03,Fair,High School,226582.86
MEMBER_008606,51.0,66,15.0,Female,Finance,36869.84,0.0312,7.7,2,9.9,0.1294,397.6,37333.63,0.074,0.0252,Medium,0.06,Excellent,Master,372288.48
MEMBER_008607,58.8,66,7.2,Male,Public,51643.63,0.0182,30.4,5,4.4,0.0697,300.04,337649.29,0.033,0.0322,Medium,0.03,Excellent,Bachelor,497277.36
MEMBER_008608,51.6,68,16.4,Female,Technology,55518.91,0.017,29.6,3,4.3,0.1036,479.49,506525.87,0.0589,0.0416,Medium,0.05,Fair,Master,1606734.05
MEMBER_008609,45.5,67,21.5,Female,Technology,55315.19,0.0351,6.8,2,8.4,0.096,442.52,34949.05,0.0482,0.0152,Medium,0.0,Good,Master,376584.99
MEMBER_008610,22.0,66,44.0,Female,Finance,36206.6,0.0382,1.0,0,8.6,0.0921,277.84,2450.53,0.0478,0.0338,Low,0.05,Fair,High School,1211113.15
MEMBER_008611,54.8,65,10.2,Male,Private,48215.32,0.0141,1.7,0,3.8,0.1029,413.25,6452.51,0.0366,0.036,Low,0.05,Fair,Master,67301.63
MEMBER_008612,50.0,68,18.0,Male,Public,58135.55,0.0387,5.9,0,1.4,0.1349,653.38,42968.38,0.0566,0.0135,Low,0.05,Good,High School,413177.46
MEMBER_008613,44.9,65,20.1,Male,Technology,62900.2,0.026,22.9,4,0.5,0.1038,544.18,319790.82,0.0514,0.0157,Medium,0.0,Fair,PhD,1079339.05
MEMBER_008614,37.5,66,28.5,Male,Education,39675.39,0.02,15.5,3,5.2,0.03,99.19,27422.94,0.0571,0.0206,High,0.03,Good,Bachelor,365248.82
MEMBER_008615,42.9,66,23.1,Female,Finance,25057.8,0.0189,1.0,0,3.8,0.0356,74.29,655.26,0.0374,0.0209,Medium,0.03,Fair,High School,72064.06
MEMBER_008616,64.0,68,4.0,Male,Finance,92593.5,0.028,15.5,1,0.2,0.075,579.04,160225.18,0.0308,0.0434,Low,0.05,Fair,Master,211265.13
MEMBER_008617,45.0,66,21.0,Female,Education,47683.87,0.0205,6.4,0,3.0,0.0523,207.87,15222.47,0.0424,0.0222,Low,0.05,Excellent,Bachelor,187785.6
MEMBER_008618,46.4,66,19.6,Female,Finance,67418.38,0.0227,10.8,1,1.2,0.0604,339.37,52110.41,0.0653,0.0275,High,0.03,Good,High School,690319.06
MEMBER_008619,31.8,67,35.2,Female,Education,30581.03,0.0292,9.8,2,13.0,0.0559,142.37,18915.91,0.054,0.0221,Medium,0.03,Excellent,High School,442642.92
MEMBER_008620,52.5,67,14.5,Male,Finance,89990.94,0.0143,1.0,0,2.3,0.0975,730.85,6446.13,0.033,0.0262,Low,0.03,Poor,Bachelor,210864.32
MEMBER_008621,22.6,65,42.4,Female,Education,28508.67,0.0259,1.0,0,4.0,0.1075,255.43,2252.87,0.0632,0.0141,Medium,0.05,Poor,Bachelor,1527323.23
MEMBER_008622,45.7,67,21.3,Male,Private,43075.41,0.0233,7.2,1,3.6,0.03,107.69,9175.09,0.0309,0.0284,Low,0.05,Excellent,Bachelor,142544.26
MEMBER_008623,42.0,65,23.0,Male,Healthcare,62623.34,0.0315,20.0,2,0.8,0.1014,529.28,236011.36,0.032,0.0255,Medium,0.03,Excellent,High School,725830.28
MEMBER_008624,51.6,66,14.4,Female,Private,54908.25,0.0112,17.2,2,14.2,0.1296,592.96,197951.25,0.0561,0.0179,Low,0.06,Excellent,High School,669281.69
MEMBER_008625,34.5,66,31.5,Female,Private,43045.18,0.038,6.3,0,2.9,0.0739,265.09,18880.71,0.029,0.0193,Medium,0.03,Excellent,Master,527390.17
MEMBER_008626,61.6,67,5.4,Female,Finance,78415.05,0.0247,16.3,1,3.7,0.0856,559.63,169966.59,0.0768,0.0304,High,0.0,Fair,Master,312472.94
MEMBER_008627,43.1,67,23.9,Female,Finance,28216.42,0.0202,9.9,0,11.7,0.0525,123.43,16522.75,0.0404,0.0291,Low,0.03,Good,Bachelor,169650.76
MEMBER_008628,22.6,66,43.4,Female,Finance,38558.21,0.0181,1.0,0,8.2,0.0588,188.94,1666.45,0.0607,0.0156,Low,0.03,Fair,Bachelor,633795.39
MEMBER_008629,51.8,66,14.2,Male,Healthcare,46902.28,0.0301,21.9,3,0.2,0.0617,241.14,129294.02,0.0424,0.015,High,0.06,Excellent,High School,405214.73
MEMBER_008630,44.4,67,22.6,Male,Public,43606.09,0.0235,9.1,3,2.7,0.0385,139.96,16787.98,0.07,0.0258,High,0.06,Good,Master,469553.3
MEMBER_008631,56.4,66,9.6,Male,Technology,66186.66,0.0182,4.8,1,0.8,0.1084,597.79,30175.31,0.0737,0.0178,High,0.05,Good,Bachelor,279657.87
MEMBER_008632,26.3,68,41.7,Female,Technology,34347.68,0.0264,4.3,3,10.9,0.093,266.06,11712.96,0.0515,0.0177,Medium,0.03,Fair,High School,796031.76
MEMBER_008633,24.5,66,41.5,Female,Private,40123.53,0.0208,2.5,1,1.4,0.0895,299.16,6986.88,0.0375,0.0133,Medium,0.03,Fair,High School,1062093.49
MEMBER_008634,58.6,65,6.4,Male,Private,54680.26,0.0299,1.0,0,1.0,0.0941,428.66,3780.8,0.0531,0.0238,Low,0.03,Good,High School,49970.28
MEMBER_008635,58.0,66,8.0,Female,Private,50051.79,0.0299,24.7,7,8.8,0.0607,253.04,175918.76,0.0213,0.0383,High,0.06,Good,Bachelor,220308.98
MEMBER_008636,46.8,67,20.2,Female,Private,45790.56,0.0186,1.0,0,13.2,0.1373,523.97,4621.45,0.062,0.0242,Medium,0.03,Excellent,Bachelor,377845.98
MEMBER_008637,34.0,65,31.0,Female,Technology,55158.4,0.0319,12.0,0,12.6,0.0576,264.97,48200.33,0.055,0.0317,Medium,0.03,Good,Master,999462.1
MEMBER_008638,39.6,67,27.4,Female,Private,45329.08,0.0136,1.0,0,14.9,0.0813,306.93,2707.17,0.0438,0.0241,Medium,0.03,Good,Bachelor,327498.74
MEMBER_008639,36.3,65,28.7,Male,Education,26197.03,0.0083,14.3,4,0.2,0.06,130.92,31656.36,0.0385,0.0231,Low,0.05,Good,Bachelor,163907.71
MEMBER_008640,55.2,65,9.8,Male,Public,67582.27,0.0248,7.9,0,1.4,0.0664,373.9,36460.78,0.0531,0.0148,Medium,0.0,Excellent,High School,99457.25
MEMBER_008641,26.2,66,39.8,Female,Finance,41793.18,0.0189,4.2,0,11.1,0.1387,483.05,20867.72,0.0611,0.0271,Medium,0.0,Excellent,High School,1088345.96
MEMBER_008642,39.2,65,25.8,Female,Education,33424.27,0.0229,4.6,1,0.8,0.0722,201.03,9788.91,0.0725,0.0111,Low,0.05,Fair,Master,341327.92
MEMBER_008643,36.4,68,31.6,Female,Healthcare,47815.39,0.0406,12.3,1,3.5,0.0585,233.08,43863.97,0.056,0.0321,Medium,0.06,Good,Bachelor,1215021.88
MEMBER_008644,22.0,66,44.0,Female,Technology,24975.08,0.0359,1.0,1,15.1,0.1025,213.37,1881.9,0.0852,0.0269,Medium,0.03,Good,High School,2377620.62
MEMBER_008645,35.9,65,29.1,Male,Private,32816.15,0.0172,5.8,1,0.7,0.0756,206.81,13367.07,0.0499,0.0174,Medium,0.03,Good,Bachelor,319727.23
MEMBER_008646,56.8,67,10.2,Male,Public,51311.98,0.0239,20.5,5,2.6,0.1097,469.2,219996.17,0.0852,0.0206,Medium,0.06,Excellent,Bachelor,699761.42
MEMBER_008647,56.0,65,9.0,Male,Finance,86646.69,0.0291,5.6,0,3.3,0.0769,555.01,34616.64,0.0507,0.028,Medium,0.03,Fair,High School,202072.06
MEMBER_008648,60.5,66,5.5,Male,Private,44756.79,0.0109,5.3,1,0.2,0.0807,301.01,17350.9,0.0715,0.0229,Medium,0.03,Fair,Master,53830.55
MEMBER_008649,26.5,66,39.5,Male,Healthcare,26503.08,0.0293,4.5,0,3.1,0.0672,148.39,7005.7,0.0504,0.0281,Medium,0.05,Excellent,High School,663300.33
MEMBER_008650,44.2,66,21.8,Male,Education,59161.58,0.014,11.8,0,0.2,0.0319,157.2,27591.97,0.0249,0.0236,Medium,0.06,Excellent,Master,214262.24
MEMBER_008651,46.7,67,20.3,Female,Education,49957.65,0.0355,1.0,0,20.1,0.0477,198.76,1753.06,0.0627,0.021,Medium,0.05,Fair,High School,302111.5
MEMBER_008652,35.9,65,29.1,Male,Public,25250.88,0.0209,12.2,2,0.6,0.1202,252.86,46992.98,0.0465,0.0214,Low,0.03,Fair,Bachelor,379405.24
MEMBER_008653,48.5,66,17.5,Female,Private,37335.31,0.028,11.1,2,7.6,0.03,93.34,15029.69,0.0416,0.0163,Medium,0.03,Poor,Bachelor,88656.95
MEMBER_008654,28.4,66,37.6,Female,Private,37682.19,0.03,4.2,1,3.8,0.0664,208.41,8922.73,0.0455,0.0296,Medium,0.03,Fair,Bachelor,663789.45
MEMBER_008655,51.7,66,14.3,Male,Private,63554.28,0.0191,9.8,0,5.4,0.0598,316.63,42101.69,0.0713,0.0349,Low,0.05,Good,Master,240891.66
MEMBER_008656,28.6,66,37.4,Female,Finance,32679.8,0.0128,6.6,0,7.4,0.0484,131.7,10128.2,0.0605,0.0329,Medium,0.05,Fair,Master,586038.94
MEMBER_008657,23.8,68,44.2,Male,Private,37331.95,0.0377,1.8,0,0.1,0.0995,309.61,5255.76,0.048,0.0384,Medium,0.05,Excellent,Bachelor,1456703.61
MEMBER_008658,23.7,66,42.3,Male,Public,23922.25,0.0318,1.0,0,15.1,0.0869,173.27,1528.21,0.0549,0.0153,Low,0.05,Fair,High School,833786.76
MEMBER_008659,65.0,67,2.0,Male,Healthcare,78465.56,0.0155,13.9,5,0.4,0.0962,628.75,144837.56,0.0251,0.0221,Medium,0.05,Good,Master,139697.13
MEMBER_008660,43.7,66,22.3,Male,Healthcare,37972.85,0.0127,16.2,2,3.1,0.0946,299.37,90143.64,0.0433,0.0314,High,0.03,Good,PhD,459206.94
MEMBER_008661,36.9,65,28.1,Male,Finance,64460.63,0.0279,11.4,3,6.0,0.0319,171.39,28629.96,0.0716,0.0196,Medium,0.06,Fair,Bachelor,680752.47
MEMBER_008662,51.1,66,14.9,Female,Private,54198.21,0.0242,18.8,2,9.8,0.1031,465.6,184657.59,0.02,0.0154,High,0.03,Excellent,Master,433634.68
MEMBER_008663,65.0,65,1.0,Female,Public,45410.42,0.0186,43.0,7,2.6,0.0761,288.12,848124.43,0.0512,0.0103,Medium,0.06,Fair,Bachelor,1116421.83
MEMBER_008664,49.8,66,16.2,Female,Education,30790.22,0.0201,5.5,0,16.1,0.0832,213.35,12757.24,0.073,0.0237,Low,0.03,Poor,High School,135386.72
MEMBER_008665,44.5,65,20.5,Male,Private,46490.82,0.0133,6.3,1,0.3,0.1409,545.98,39217.38,0.0643,0.024,Medium,0.03,Excellent,High School,541313.93
MEMBER_008666,61.2,65,3.8,Male,Public,65134.25,0.0313,4.8,0,3.1,0.0686,372.62,18968.29,0.0631,0.019,High,0.0,Fair,Master,33435.8
MEMBER_008667,28.0,65,37.0,Female,Private,25993.28,0.0415,5.9,1,5.7,0.0793,171.83,11388.88,0.0491,0.028,Low,0.03,Excellent,Master,514302.6
MEMBER_008668,46.2,65,18.8,Male,Public,39318.41,0.0186,13.2,5,2.5,0.0912,298.88,63026.2,0.0409,0.0232,Medium,0.0,Fair,Bachelor,283715.98
MEMBER_008669,38.3,65,26.7,Female,Private,49803.95,0.032,16.2,3,4.3,0.0771,319.9,96318.23,0.0632,0.0142,Medium,0.05,Good,Master,1079417.54
MEMBER_008670,62.8,65,2.2,Male,Education,43472.13,0.0364,7.2,0,1.9,0.0376,136.19,11621.84,0.0319,0.0397,Medium,0.03,Excellent,Bachelor,16704.23
MEMBER_008671,65.0,65,1.0,Female,Public,67206.09,0.0371,1.4,0,3.9,0.1115,624.7,7635.89,0.0739,0.0194,High,0.05,Excellent,Master,17980.35
MEMBER_008672,50.9,66,15.1,Male,Healthcare,45758.0,0.005,10.2,3,0.9,0.0841,320.6,45245.29,0.0428,0.0415,Medium,0.03,Good,PhD,182008.98
MEMBER_008673,43.5,67,23.5,Male,Healthcare,66550.77,0.0252,3.8,0,1.7,0.03,166.38,6437.79,0.052,0.0188,High,0.05,Excellent,Bachelor,414614.32
MEMBER_008674,37.1,66,28.9,Male,Public,26826.72,0.005,15.1,4,0.4,0.0977,218.36,58096.67,0.0381,0.0344,High,0.06,Excellent,Bachelor,486354.97
MEMBER_008675,47.0,65,18.0,Female,Technology,37290.51,0.0236,14.6,1,6.2,0.0498,154.8,38840.75,0.0246,0.0301,Medium,0.03,Excellent,Bachelor,145136.24
MEMBER_008676,52.2,66,13.8,Male,Education,45465.44,0.0202,18.8,0,5.2,0.0917,347.33,137225.36,0.0637,0.01,Low,0.05,Poor,Bachelor,352451.73
MEMBER_008677,53.9,67,13.1,Male,Finance,49965.27,0.0129,12.6,4,2.5,0.0464,193.04,37724.59,0.0548,0.0263,High,0.0,Good,Bachelor,148379.09
MEMBER_008678,35.3,65,29.7,Female,Technology,32755.88,0.0158,13.3,0,5.1,0.0868,236.99,50389.96,0.0425,0.0245,Medium,0.06,Fair,High School,494504.4
MEMBER_008679,55.9,67,11.1,Female,Technology,78742.24,0.0369,31.9,3,5.0,0.1018,668.21,845690.24,0.0471,0.0288,Medium,0.0,Fair,Master,1338218.26
MEMBER_008680,22.3,67,44.7,Male,Finance,37260.68,0.0127,1.0,0,0.2,0.1122,348.41,3072.95,0.0595,0.0379,Medium,0.05,Excellent,Master,1534958.95
MEMBER_008681,32.8,66,33.2,Female,Private,34552.09,0.0129,1.1,0,7.0,0.102,293.77,2951.21,0.0672,0.0305,Low,0.05,Excellent,Bachelor,649938.97
MEMBER_008682,35.5,66,30.5,Female,Private,33764.04,0.0264,4.5,0,6.8,0.1143,321.51,14939.29,0.0435,0.0407,Medium,0.03,Good,PhD,525532.51
MEMBER_008683,42.8,66,23.2,Male,Private,42637.03,0.0205,10.5,1,0.3,0.1037,368.35,54506.52,0.0694,0.0404,Medium,0.06,Good,High School,865416.54
MEMBER_008684,48.5,65,16.5,Male,Public,23580.99,0.021,16.1,2,2.9,0.0678,133.16,39512.76,0.02,0.0305,Low,0.06,Good,Bachelor,102688.23
MEMBER_008685,65.0,66,1.0,Female,Public,43116.03,0.0291,43.0,6,9.4,0.03,107.79,317297.32,0.048,0.0298,Low,0.05,Good,Bachelor,367836.27
MEMBER_008686,30.8,66,35.2,Female,Healthcare,29966.01,0.0157,6.3,0,17.2,0.0997,248.88,17948.73,0.0469,0.0355,Medium,0.03,Excellent,Master,519048.97
MEMBER_008687,31.9,66,34.1,Male,Public,20030.88,0.005,9.9,0,0.1,0.0565,94.34,12704.66,0.0695,0.0348,Low,0.03,Good,Bachelor,250758.71
MEMBER_008688,57.0,65,8.0,Male,Private,68780.38,0.022,26.9,2,0.2,0.1167,668.8,563497.34,0.0505,0.0364,Medium,0.03,Excellent,High School,900119.82
MEMBER_008689,22.0,67,45.0,Male,Finance,42055.69,0.0336,1.0,1,0.8,0.0936,327.87,2891.81,0.0406,0.0433,High,0.06,Excellent,Bachelor,2110459.81
MEMBER_008690,50.1,65,14.9,Female,Public,63518.73,0.0165,17.4,1,1.2,0.0806,426.66,145679.31,0.0813,0.01,Medium,0.03,Good,Bachelor,685730.98
MEMBER_008691,27.5,66,38.5,Male,Public,34317.96,0.0308,5.5,0,0.1,0.0533,152.32,9235.51,0.0271,0.0198,Medium,0.03,Poor,Master,371419.56
MEMBER_008692,22.0,66,44.0,Male,Education,25556.94,0.0349,1.0,0,1.7,0.03,63.89,563.53,0.061,0.0299,High,0.03,Excellent,Bachelor,788026.19
MEMBER_008693,36.4,66,29.6,Female,Private,42326.91,0.005,14.4,1,14.5,0.0707,249.4,60766.82,0.0546,0.0397,Medium,0.05,Good,High School,630080.32
